route_id,route_week,split,row_count,delivery_stop_count
8584,15,training,14,13
8586,15,training,11,10
8587,15,training,13,12
8588,15,training,23,22
8591,15,training,15,14
8592,15,training,14,13
8593,15,training,21,20
8594,15,training,24,23
8595,15,training,19,18
8598,15,training,13,12
8600,15,training,15,14
8602,15,training,14,13
8603,15,training,20,19
8604,15,training,23,22
8605,15,training,12,11
8608,15,training,20,19
8611,15,training,16,15
8612,15,training,21,20
8613,15,training,14,13
8615,15,training,11,10
8616,15,training,15,14
8619,15,training,17,16
8623,15,training,12,11
8629,15,training,11,10
8640,15,training,12,11
8656,15,training,11,10
8657,15,training,13,12
8664,15,training,20,19
8665,15,training,16,15
8667,15,training,12,11
8669,15,training,15,14
8671,15,training,25,24
8672,15,training,19,18
8674,15,training,13,12
8678,15,training,15,14
8679,15,training,14,13
8680,15,training,19,18
8681,15,training,17,16
8682,15,training,13,12
8687,15,training,11,10
8688,15,training,22,21
8689,15,training,15,14
8690,15,training,19,18
8692,15,training,17,16
8694,15,training,13,12
8698,15,training,12,11
8699,15,training,18,17
8701,15,training,17,16
8707,15,training,12,11
8708,15,training,12,11
8714,15,training,12,11
8716,15,training,13,11
8717,15,training,14,13
8718,15,training,21,20
8721,15,training,12,11
8722,15,training,19,18
8724,15,training,17,16
8726,15,training,13,12
8729,15,training,17,16
8736,15,training,15,14
8739,15,training,20,19
8740,15,training,14,12
8743,15,training,12,11
8745,15,training,20,19
8747,15,training,11,10
8749,15,training,16,15
8754,15,training,12,11
8757,15,training,14,13
8766,15,training,20,19
8767,15,training,15,14
8772,15,training,12,11
8785,15,training,13,12
8800,15,training,12,11
8804,15,training,11,10
8813,15,training,16,15
8814,15,training,13,12
8817,15,training,22,21
8819,15,training,22,21
8820,15,training,15,14
8822,15,training,12,11
8826,15,training,16,15
8827,15,training,15,14
8828,15,training,15,14
8829,15,training,15,14
8832,15,training,12,11
8833,15,training,15,14
8834,15,training,16,15
8839,15,training,26,25
8840,15,training,15,14
8841,15,training,14,13
8842,15,training,11,10
8845,15,training,19,18
8849,15,training,17,16
8851,15,training,13,12
8853,15,training,18,17
8854,15,training,12,11
8857,15,training,12,11
8858,15,training,11,10
8863,15,training,11,10
8866,15,training,16,15
8867,15,training,17,16
8868,15,training,13,12
8877,15,training,20,19
8878,15,training,20,19
8879,15,training,17,16
8880,15,training,20,19
8881,15,training,12,11
8887,15,training,13,11
8894,15,training,12,11
8896,15,training,13,12
8897,15,training,12,11
8901,15,training,12,10
8902,15,training,14,13
8904,15,training,13,12
8906,15,training,18,17
8914,15,training,12,10
8924,15,training,11,10
8925,15,training,15,14
8927,15,training,12,11
8939,15,training,18,17
8940,15,training,13,12
8945,15,training,13,12
8946,15,training,11,10
8948,15,training,12,11
8949,15,training,17,16
8950,15,training,16,15
8952,15,training,11,10
8954,15,training,17,16
8957,15,training,17,16
8962,15,training,17,16
8964,15,training,18,17
8971,15,training,18,17
8972,15,training,20,19
8973,15,training,22,21
8975,15,training,18,17
8976,15,training,15,14
8979,15,training,15,14
8982,15,training,18,17
8987,15,training,12,11
8994,15,training,16,15
8999,15,training,19,18
9003,15,training,21,19
9006,15,training,15,14
9007,15,training,12,11
9012,15,training,12,11
9016,15,training,12,11
9017,15,training,12,11
9018,15,training,11,10
9019,15,training,18,17
9023,15,training,16,15
9029,15,training,11,10
9030,15,training,17,16
9033,15,training,17,16
9034,15,training,14,13
9038,15,training,12,11
9043,15,training,11,10
9057,15,training,13,12
9063,15,training,11,10
9064,15,training,12,11
9065,15,training,11,10
9071,15,training,21,20
9072,15,training,25,24
9080,15,training,12,11
9081,15,training,13,12
9084,15,training,15,14
9085,15,training,19,18
9090,15,training,18,17
9091,15,training,18,17
9093,15,training,16,15
9097,15,training,11,10
9101,15,training,17,16
9106,15,training,19,18
9109,15,training,20,19
9114,15,training,13,12
9118,15,training,11,10
9119,15,training,22,21
9120,15,training,11,10
9122,15,training,13,12
9123,15,training,14,13
9124,15,training,14,13
9126,15,training,14,13
9130,15,training,15,14
9132,15,training,13,12
9135,15,training,14,13
9136,15,training,12,11
9141,15,training,19,18
9142,15,training,19,18
9144,15,training,12,11
9147,15,training,16,15
9149,15,training,21,20
9151,15,training,11,10
9153,15,training,15,14
9160,15,training,12,11
9163,15,training,13,12
9165,15,training,12,11
9167,15,training,11,10
9169,15,training,13,12
9170,15,training,11,10
9174,15,training,11,10
9182,15,training,11,10
9184,15,training,20,19
9187,15,training,17,16
9188,15,training,21,20
9189,15,training,16,15
9194,15,training,19,18
9206,15,training,11,10
9210,15,training,14,13
9211,15,training,15,14
9225,16,training,12,11
9227,16,training,24,23
9228,16,training,21,20
9232,16,training,14,13
9234,16,training,16,15
9235,16,training,18,17
9236,16,training,16,15
9237,16,training,12,11
9238,16,training,12,11
9239,16,training,16,15
9241,16,training,16,15
9242,16,training,20,19
9244,16,training,15,14
9246,16,training,15,14
9251,16,training,18,17
9255,16,training,16,15
9256,16,training,24,23
9257,16,training,16,15
9258,16,training,22,21
9263,16,training,19,18
9264,16,training,12,11
9265,16,training,24,23
9270,16,training,13,12
9272,16,training,16,15
9273,16,training,11,10
9275,16,training,18,17
9276,16,training,14,13
9278,16,training,13,12
9279,16,training,19,18
9280,16,training,22,21
9283,16,training,20,19
9289,16,training,22,21
9291,16,training,15,14
9293,16,training,14,13
9294,16,training,21,20
9297,16,training,17,16
9302,16,training,21,20
9307,16,training,13,11
9308,16,training,19,18
9310,16,training,12,11
9313,16,training,12,11
9324,16,training,19,18
9325,16,training,18,17
9326,16,training,16,15
9331,16,training,15,14
9340,16,training,14,12
9351,16,training,17,16
9352,16,training,12,11
9354,16,training,12,11
9355,16,training,12,11
9357,16,training,20,19
9359,16,training,11,10
9362,16,training,22,21
9363,16,training,17,16
9364,16,training,13,12
9372,16,training,11,10
9373,16,training,18,17
9374,16,training,18,17
9375,16,training,14,13
9378,16,training,12,11
9380,16,training,24,23
9381,16,training,17,16
9383,16,training,19,18
9384,16,training,11,10
9386,16,training,17,16
9387,16,training,19,18
9388,16,training,19,18
9391,16,training,17,16
9392,16,training,14,13
9395,16,training,15,14
9396,16,training,14,13
9398,16,training,14,13
9399,16,training,22,21
9400,16,training,14,13
9405,16,training,11,10
9409,16,training,17,16
9410,16,training,17,16
9412,16,training,13,12
9417,16,training,12,11
9419,16,training,19,18
9422,16,training,20,19
9423,16,training,14,13
9425,16,training,17,16
9432,16,training,17,16
9435,16,training,20,19
9437,16,training,16,15
9438,16,training,13,12
9439,16,training,23,22
9440,16,training,14,13
9441,16,training,13,12
9443,16,training,12,10
9445,16,training,11,10
9446,16,training,16,15
9449,16,training,16,15
9451,16,training,12,11
9452,16,training,19,18
9453,16,training,13,12
9456,16,training,11,10
9457,16,training,21,20
9458,16,training,14,13
9464,16,training,13,12
9465,16,training,12,11
9467,16,training,17,16
9470,16,training,11,10
9508,16,training,12,11
9515,16,training,11,10
9520,16,training,16,15
9524,16,training,14,13
9533,16,training,15,14
9535,16,training,17,16
9539,16,training,11,10
9540,16,training,12,11
9543,16,training,21,20
9547,16,training,15,14
9553,16,training,13,12
9554,16,training,13,12
9556,16,training,12,11
9562,16,training,16,14
9563,16,training,18,17
9564,16,training,21,20
9566,16,training,15,14
9568,16,training,18,17
9570,16,training,13,12
9571,16,training,18,17
9573,16,training,17,16
9574,16,training,13,12
9584,16,training,17,16
9588,16,training,16,15
9590,16,training,16,15
9592,16,training,15,14
9593,16,training,17,15
9595,16,training,14,13
9597,16,training,21,20
9605,16,training,19,18
9608,16,training,11,10
9610,16,training,12,11
9612,16,training,11,10
9613,16,training,11,10
9618,16,training,11,10
9619,16,training,12,11
9620,16,training,12,11
9621,16,training,14,13
9623,16,training,18,17
9628,16,training,13,12
9642,16,training,16,15
9658,16,training,13,12
9659,16,training,11,10
9665,16,training,19,18
9666,16,training,12,11
9669,16,training,11,10
9671,16,training,19,18
9672,16,training,16,15
9673,16,training,20,19
9677,16,training,14,13
9685,16,training,16,15
9689,16,training,14,13
9702,16,training,14,13
9703,16,training,13,12
9705,16,training,21,20
9708,16,training,12,11
9709,16,training,15,14
9712,16,training,19,18
9715,16,training,22,21
9718,16,training,13,12
9722,16,training,19,18
9731,16,training,16,15
9733,16,training,20,19
9736,16,training,19,18
9738,16,training,16,15
9741,16,training,11,10
9742,16,training,16,15
9743,16,training,17,16
9744,16,training,15,14
9746,16,training,12,11
9749,16,training,19,18
9750,16,training,18,17
9757,16,training,21,20
9759,16,training,16,15
9772,16,training,15,14
9773,16,training,18,16
9774,16,training,13,12
9776,16,training,16,15
9777,16,training,17,16
9791,16,training,11,10
9795,16,training,11,10
9798,16,training,11,10
9812,16,training,17,16
9817,16,training,15,14
9821,16,training,18,17
9822,16,training,11,10
9826,16,training,15,14
9830,16,training,14,13
9832,16,training,23,22
9833,16,training,16,15
9845,16,training,21,20
9848,16,training,14,13
9849,16,training,16,15
9852,16,training,21,20
9853,16,training,14,13
9854,16,training,12,11
9855,16,training,18,17
9857,16,training,18,16
9859,16,training,16,15
9860,16,training,19,18
9861,16,training,15,14
9867,16,training,14,13
9869,16,training,24,23
9873,16,training,12,11
9874,16,training,17,16
9876,16,training,13,12
9879,16,training,17,16
9880,16,training,16,15
9881,16,training,16,15
9882,16,training,20,19
9886,16,training,13,12
9888,16,training,12,11
9890,16,training,16,15
9892,16,training,11,10
9893,16,training,13,12
9896,16,training,15,14
9898,16,training,13,12
9899,16,training,12,11
9907,16,training,12,11
9914,16,training,13,12
9916,16,training,11,10
9917,16,training,15,14
9919,16,training,22,21
9925,16,training,12,11
9926,16,training,15,14
9927,16,training,15,14
9930,16,training,14,13
9935,16,training,16,15
9940,16,training,18,17
9943,17,training,19,18
9945,17,training,22,21
9948,17,training,18,17
9949,17,training,14,13
9950,17,training,12,11
9951,17,training,17,16
9954,17,training,17,16
9955,17,training,16,15
9956,17,training,13,12
9957,17,training,17,16
9959,17,training,12,11
9965,17,training,23,22
9966,17,training,15,14
9968,17,training,16,15
9970,17,training,14,13
9972,17,training,15,14
9973,17,training,25,24
9976,17,training,15,14
9977,17,training,25,24
9980,17,training,16,15
9981,17,training,23,22
9982,17,training,16,15
9983,17,training,12,11
9985,17,training,21,20
9986,17,training,18,17
9987,17,training,16,15
9988,17,training,12,11
9991,17,training,15,13
9992,17,training,17,16
9994,17,training,20,19
9995,17,training,19,18
9996,17,training,11,10
9998,17,training,13,12
10000,17,training,18,17
10001,17,training,16,15
10003,17,training,16,15
10005,17,training,17,16
10010,17,training,15,13
10011,17,training,14,13
10016,17,training,20,19
10017,17,training,19,18
10024,17,training,12,11
10030,17,training,14,13
10031,17,training,12,10
10032,17,training,19,18
10033,17,training,13,12
10041,17,training,14,13
10049,17,training,15,14
10055,17,training,17,15
10056,17,training,13,12
10061,17,training,14,13
10070,17,training,12,11
10071,17,training,13,12
10074,17,training,18,17
10081,17,training,20,19
10082,17,training,16,15
10089,17,training,20,19
10091,17,training,17,16
10094,17,training,15,14
10096,17,training,13,12
10097,17,training,20,19
10098,17,training,11,10
10099,17,training,15,14
10103,17,training,14,13
10105,17,training,19,18
10114,17,training,13,12
10117,17,training,12,11
10118,17,training,21,20
10123,17,training,14,13
10127,17,training,11,10
10130,17,training,13,12
10131,17,training,19,18
10133,17,training,17,16
10135,17,training,28,27
10138,17,training,13,10
10141,17,training,18,17
10142,17,training,18,17
10143,17,training,12,11
10146,17,training,13,12
10147,17,training,15,14
10149,17,training,20,19
10153,17,training,17,16
10158,17,training,20,19
10159,17,training,12,11
10162,17,training,22,21
10165,17,training,23,22
10167,17,training,14,13
10168,17,training,15,14
10169,17,training,11,10
10176,17,training,12,11
10183,17,training,12,11
10234,17,training,15,14
10237,17,training,20,19
10241,17,training,17,16
10243,17,training,14,13
10245,17,training,13,12
10248,17,training,13,12
10250,17,training,18,17
10253,17,training,14,13
10258,17,training,15,14
10265,17,training,13,12
10266,17,training,13,12
10268,17,training,15,14
10270,17,training,15,14
10271,17,training,18,17
10275,17,training,17,16
10281,17,training,15,14
10286,17,training,24,23
10288,17,training,20,19
10289,17,training,18,17
10291,17,training,15,14
10296,17,training,11,10
10298,17,training,15,14
10300,17,training,15,14
10306,17,training,11,10
10307,17,training,15,14
10310,17,training,14,13
10311,17,training,11,10
10315,17,training,19,18
10318,17,training,12,11
10319,17,training,20,19
10323,17,training,17,16
10324,17,training,18,17
10325,17,training,14,13
10326,17,training,11,10
10331,17,training,14,13
10332,17,training,12,11
10333,17,training,11,10
10334,17,training,17,16
10336,17,training,22,21
10340,17,training,23,22
10341,17,training,14,13
10349,17,training,27,26
10350,17,training,20,19
10351,17,training,23,22
10356,17,training,19,18
10357,17,training,11,10
10359,17,training,16,15
10360,17,training,18,17
10366,17,training,16,15
10367,17,training,13,12
10369,17,training,21,20
10373,17,training,20,19
10395,17,training,15,14
10397,17,training,12,11
10398,17,training,14,13
10407,17,training,13,11
10417,17,training,15,14
10418,17,training,12,11
10422,17,training,14,13
10423,17,training,12,11
10427,17,training,11,10
10428,17,training,15,14
10431,17,training,18,17
10434,17,training,13,12
10452,17,training,11,10
10462,17,training,12,11
10467,17,training,15,14
10468,17,training,17,16
10471,17,training,19,18
10472,17,training,15,14
10474,17,training,15,14
10476,17,training,17,16
10477,17,training,20,19
10481,17,training,13,12
10483,17,training,13,12
10484,17,training,13,12
10486,17,training,18,17
10487,17,training,14,13
10488,17,training,14,13
10493,17,training,15,14
10496,17,training,17,16
10497,17,training,19,18
10499,17,training,13,12
10500,17,training,17,16
10501,17,training,16,15
10502,17,training,16,15
10505,17,training,11,10
10506,17,training,18,16
10509,17,training,14,13
10513,17,training,17,16
10514,17,training,20,19
10519,17,training,15,14
10525,17,training,19,18
10526,17,training,21,20
10528,17,training,12,11
10530,17,training,16,15
10536,17,training,14,13
10540,17,training,17,16
10541,17,training,12,11
10546,17,training,16,15
10551,17,training,17,16
10556,17,training,13,12
10557,17,training,12,11
10559,17,training,17,16
10560,17,training,14,13
10578,17,training,13,12
10579,17,training,13,12
10584,17,training,13,12
10588,17,training,12,11
10590,17,training,14,13
10595,17,training,21,20
10596,17,training,12,11
10598,17,training,15,14
10599,17,training,11,10
10602,17,training,11,10
10605,17,training,12,11
10606,17,training,14,13
10607,17,training,15,14
10610,17,training,11,10
10611,17,training,15,14
10612,17,training,13,12
10613,18,training,20,19
10615,18,training,19,18
10620,18,training,26,25
10621,18,training,19,18
10623,18,training,14,13
10624,18,training,16,15
10625,18,training,13,12
10628,18,training,18,17
10630,18,training,13,12
10633,18,training,16,15
10639,18,training,21,20
10641,18,training,19,18
10644,18,training,21,20
10651,18,training,17,16
10655,18,training,16,15
10656,18,training,22,21
10660,18,training,18,17
10661,18,training,16,15
10662,18,training,13,12
10666,18,training,18,17
10667,18,training,11,10
10673,18,training,14,13
10674,18,training,18,17
10678,18,training,21,20
10680,18,training,19,18
10683,18,training,15,14
