route_id,route_week,row_count,delivery_stop_count,driver_id_count,country_count,week_id_count,duplicate_stop_id_rows,complete_planned_index,complete_actual_index,observed_delivery_arrival,manifest_anchor_minutes,route_duration_minutes,actual_arrival_span_minutes,negative_delivery_targets,planned_first_is_depot,actual_first_is_depot,eligible,failure_reasons,split
3872,7,16,15,1,1,1,0,True,True,True,0.0,547.926,345.99800000000005,0,True,True,True,,training
3873,7,4,3,1,1,1,0,True,True,True,0.0,435.368,412.06,0,True,True,False,delivery_stops_lt_10,excluded
3874,7,9,8,1,1,1,0,True,True,True,0.0,284.199,257.771,0,True,True,False,delivery_stops_lt_10,excluded
3875,7,16,15,1,1,1,0,True,True,True,0.0,691.427,473.473,0,True,True,True,,training
3876,7,13,12,1,1,1,0,True,True,True,0.0,618.801,399.427,0,True,True,True,,training
3877,7,11,10,1,1,1,0,True,True,True,0.0,461.805,300.97,0,True,True,True,,training
3878,7,20,19,1,1,1,0,True,True,True,0.0,571.71,346.43000000000006,0,True,True,True,,training
3879,7,15,13,1,1,1,4,True,True,True,0.0,728.964,502.047,0,True,True,False,duplicate_route_stop_id,excluded
3880,7,14,13,1,1,1,0,True,True,True,0.0,521.917,294.62800000000004,0,True,True,True,,training
3881,7,17,14,1,1,1,2,True,True,True,0.0,593.755,425.615,0,True,True,False,duplicate_route_stop_id,excluded
3882,7,18,16,1,1,1,2,True,True,True,0.0,676.958,437.972,0,True,True,False,duplicate_route_stop_id,excluded
3883,7,18,16,1,1,1,2,True,True,True,0.0,1978.671,1799.286,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
3884,7,15,14,1,1,1,0,True,True,True,0.0,608.641,368.34399999999994,0,True,True,True,,training
3885,7,10,9,1,1,1,0,True,True,True,0.0,505.919,264.26199999999994,0,True,True,False,delivery_stops_lt_10,excluded
3886,7,16,15,1,1,1,0,True,True,True,0.0,539.384,296.866,0,True,True,True,,training
3887,7,6,5,1,1,1,0,True,True,True,0.0,767.398,582.8720000000001,0,True,True,False,delivery_stops_lt_10,excluded
3888,7,8,6,1,1,1,2,True,True,True,0.0,597.085,412.08700000000005,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3889,7,8,7,1,1,1,0,True,True,True,0.0,502.393,312.212,0,True,True,False,delivery_stops_lt_10,excluded
3890,7,18,17,1,1,1,0,True,True,True,0.0,614.369,355.307,0,True,True,True,,training
3891,7,9,6,1,1,1,2,True,True,True,0.0,727.836,578.155,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3892,7,17,16,1,1,1,0,True,True,True,0.0,587.547,315.694,0,True,True,True,,training
3893,7,16,14,1,1,1,2,True,True,True,0.0,618.47,343.19300000000004,0,True,True,False,duplicate_route_stop_id,excluded
3894,7,16,15,1,1,1,0,True,True,True,0.0,612.226,334.72,0,True,True,True,,training
3895,7,8,7,1,1,1,0,True,True,True,0.0,528.346,246.95,0,True,True,False,delivery_stops_lt_10,excluded
3896,7,14,11,1,1,1,5,True,True,True,0.0,657.361,367.808,0,True,True,False,duplicate_route_stop_id,excluded
3897,7,21,18,1,1,1,8,True,True,True,0.0,1727.564,1497.795,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
3898,7,6,5,1,1,1,0,True,True,True,0.0,459.745,166.69799999999998,0,True,True,False,delivery_stops_lt_10,excluded
3899,7,8,7,1,1,1,0,True,True,True,0.0,583.547,468.908,0,True,True,False,delivery_stops_lt_10,excluded
3900,7,14,12,1,1,1,2,True,True,True,0.0,774.577,593.806,0,True,True,False,duplicate_route_stop_id,excluded
3901,7,7,6,1,1,1,0,True,True,True,0.0,622.518,321.27500000000003,0,True,True,False,delivery_stops_lt_10,excluded
3902,7,12,11,1,1,1,0,True,True,True,0.0,571.446,323.807,0,True,True,True,,training
3903,7,8,6,1,1,1,2,True,True,True,0.0,763.024,574.444,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3904,7,20,16,1,1,1,4,True,True,True,0.0,624.683,374.11,0,True,True,False,duplicate_route_stop_id,excluded
3905,7,13,12,1,1,1,0,True,True,True,0.0,517.173,203.66700000000003,0,True,True,True,,training
3906,7,13,12,1,1,1,0,True,True,True,0.0,539.611,285.419,0,True,True,True,,training
3907,7,10,9,1,1,1,0,True,True,True,0.0,647.61,386.494,0,True,True,False,delivery_stops_lt_10,excluded
3908,7,13,12,1,1,1,0,True,True,True,0.0,397.733,195.382,0,True,True,True,,training
3909,7,11,10,1,1,1,0,True,True,True,0.0,743.274,476.83,0,True,True,True,,training
3910,7,9,8,1,1,1,0,True,True,True,0.0,721.705,455.08500000000004,0,True,True,False,delivery_stops_lt_10,excluded
3911,7,13,11,1,1,1,2,True,True,True,0.0,600.112,393.167,0,True,True,False,duplicate_route_stop_id,excluded
3912,7,16,14,1,1,1,2,True,True,True,0.0,540.695,393.0640000000001,0,True,True,False,duplicate_route_stop_id,excluded
3913,7,26,24,1,1,1,2,True,True,True,0.0,301.828,271.53799999999995,0,True,True,False,duplicate_route_stop_id,excluded
3914,7,8,7,1,1,1,0,True,True,True,0.0,459.551,309.22299999999996,0,True,True,False,delivery_stops_lt_10,excluded
3915,7,6,4,1,1,1,2,True,True,True,0.0,418.976,265.673,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3916,7,16,14,1,1,1,2,True,True,True,0.0,620.623,342.96000000000004,0,True,True,False,duplicate_route_stop_id,excluded
3917,7,5,1,1,1,1,0,True,True,True,0.0,465.417,186.743,0,False,False,False,delivery_stops_lt_10,excluded
3918,7,6,4,1,1,1,2,True,True,True,0.0,779.185,557.698,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3919,7,8,5,1,1,1,2,True,True,True,0.0,806.687,576.742,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3920,7,8,5,1,1,1,2,True,True,True,0.0,737.425,503.13199999999995,0,False,False,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3921,7,9,1,1,1,1,0,True,True,True,0.0,667.255,365.716,0,False,False,False,delivery_stops_lt_10,excluded
3922,7,17,15,1,1,1,0,True,True,True,0.0,675.01,366.865,0,True,True,True,,training
3923,7,13,12,1,1,1,0,True,True,True,0.0,598.152,223.26300000000003,0,True,True,True,,training
3924,7,7,6,1,1,1,0,True,True,True,0.0,603.764,347.901,0,True,True,False,delivery_stops_lt_10,excluded
3925,7,17,16,1,1,1,0,True,True,True,0.0,272.058,193.29199999999997,0,True,True,True,,training
3926,7,9,8,1,1,1,0,True,True,True,0.0,238.987,155.668,0,True,True,False,delivery_stops_lt_10,excluded
3927,7,11,10,1,1,1,0,True,True,True,0.0,581.122,377.42099999999994,0,True,True,True,,training
3928,7,14,13,1,1,1,0,True,True,True,0.0,295.837,206.11399999999998,0,True,True,True,,training
3929,7,12,10,1,1,1,0,True,True,True,0.0,825.653,483.142,0,True,True,True,,training
3930,7,7,5,1,1,1,2,True,True,True,0.0,853.317,562.2760000000001,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3931,7,10,8,1,1,1,2,True,True,True,0.0,719.083,424.38399999999996,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3932,7,10,9,1,1,1,0,True,True,True,0.0,814.514,449.659,0,True,True,False,delivery_stops_lt_10,excluded
3933,7,11,8,1,1,1,2,True,True,True,0.0,776.994,470.059,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3934,7,7,6,1,1,1,0,True,True,True,0.0,302.93,220.913,0,True,True,False,delivery_stops_lt_10,excluded
3935,7,6,4,1,1,1,0,True,True,True,0.0,638.193,436.12199999999996,0,False,False,False,delivery_stops_lt_10,excluded
3936,7,12,11,1,1,1,0,True,True,True,0.0,650.039,267.801,0,True,True,True,,training
3937,7,10,7,1,1,1,2,True,True,True,0.0,718.127,394.72299999999996,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3938,7,6,5,1,1,1,0,True,True,True,0.0,629.18,291.31299999999993,0,True,True,False,delivery_stops_lt_10,excluded
3939,7,4,3,1,1,1,0,True,True,True,0.0,488.517,202.96800000000002,0,True,True,False,delivery_stops_lt_10,excluded
3940,7,5,3,1,1,1,0,True,True,True,0.0,509.98,350.184,0,False,True,False,delivery_stops_lt_10,excluded
3941,7,3,1,1,1,1,0,True,True,True,0.0,475.043,223.99800000000002,0,True,True,False,delivery_stops_lt_10,excluded
3942,7,11,10,1,1,1,0,True,True,True,0.0,858.297,381.209,0,True,True,True,,training
3943,7,4,2,1,1,1,2,True,True,True,0.0,540.611,339.133,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3944,7,10,9,1,1,1,0,True,True,True,0.0,929.535,387.23,0,True,True,False,delivery_stops_lt_10,excluded
3945,7,17,16,1,1,1,0,True,True,True,0.0,924.233,336.491,0,True,True,True,,training
3946,7,6,4,1,1,1,0,True,True,True,0.0,433.877,0.0,0,False,False,False,delivery_stops_lt_10,excluded
3947,7,4,2,1,1,1,0,True,True,True,0.0,433.89,0.0,0,True,True,False,delivery_stops_lt_10,excluded
3948,7,4,3,1,1,1,0,True,True,True,0.0,377.056,0.0,0,False,False,False,delivery_stops_lt_10,excluded
3949,7,10,9,1,1,1,0,True,True,True,0.0,377.067,0.0,0,False,False,False,delivery_stops_lt_10,excluded
3950,7,5,3,1,1,1,0,True,True,True,0.0,437.106,0.0,0,False,False,False,delivery_stops_lt_10,excluded
3951,7,3,2,1,1,1,0,True,True,True,0.0,377.119,0.0,0,False,False,False,delivery_stops_lt_10,excluded
3952,7,5,3,1,1,1,0,True,True,True,0.0,437.232,0.0,0,False,False,False,delivery_stops_lt_10,excluded
3953,7,6,4,1,1,1,0,True,True,True,0.0,377.249,0.0,0,False,False,False,delivery_stops_lt_10,excluded
3954,7,4,3,1,1,1,0,True,True,True,0.0,377.289,0.0,0,False,False,False,delivery_stops_lt_10,excluded
3955,7,4,3,1,1,1,0,True,True,True,0.0,377.301,0.0,0,False,False,False,delivery_stops_lt_10,excluded
3956,7,4,1,1,1,1,0,True,True,True,0.0,847.007,168.313,0,False,False,False,delivery_stops_lt_10,excluded
3957,7,5,4,1,1,1,0,True,True,True,0.0,672.223,0.0,0,True,True,False,delivery_stops_lt_10,excluded
3958,7,4,3,1,1,1,0,True,True,True,0.0,457.726,0.0,0,True,True,False,delivery_stops_lt_10,excluded
3959,7,8,7,1,1,1,0,True,True,True,0.0,401.67,223.07500000000002,0,True,True,False,delivery_stops_lt_10,excluded
3960,7,6,5,1,1,1,0,True,True,True,0.0,417.152,235.053,0,True,True,False,delivery_stops_lt_10,excluded
3961,7,13,12,1,1,1,0,True,True,True,0.0,395.066,207.42299999999997,0,True,True,True,,training
3962,7,8,7,1,1,1,0,True,True,True,0.0,410.442,220.24800000000002,0,True,True,False,delivery_stops_lt_10,excluded
3963,7,9,7,1,1,1,2,True,True,True,0.0,420.36,219.985,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3964,7,6,5,1,1,1,0,True,True,True,0.0,412.397,194.446,0,True,True,False,delivery_stops_lt_10,excluded
3965,7,17,9,1,1,1,8,True,True,True,0.0,1843.137,1622.183,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id;route_duration_gt_16h,excluded
3966,7,7,6,1,1,1,0,True,True,True,0.0,478.179,232.66599999999997,0,True,True,False,delivery_stops_lt_10,excluded
3967,7,8,7,1,1,1,0,True,True,True,0.0,402.284,145.247,0,True,True,False,delivery_stops_lt_10,excluded
3968,7,7,6,1,1,1,0,True,True,True,0.0,381.058,118.74899999999997,0,True,True,False,delivery_stops_lt_10,excluded
3969,7,7,6,1,1,1,0,True,True,True,0.0,480.582,213.31099999999998,0,True,True,False,delivery_stops_lt_10,excluded
3970,7,12,11,1,1,1,0,True,True,True,0.0,460.315,330.59299999999996,0,True,True,True,,training
3971,7,11,10,1,1,1,0,True,True,True,0.0,640.783,476.996,0,True,True,True,,training
3972,7,11,10,1,1,1,0,True,True,True,0.0,513.88,401.536,0,True,True,True,,training
3973,7,19,18,1,1,1,0,True,True,True,0.0,541.065,420.5400000000001,0,True,True,True,,training
3974,7,18,17,1,1,1,0,True,True,True,0.0,557.945,435.01500000000004,0,True,True,True,,training
3975,7,17,16,1,1,1,0,True,True,True,0.0,467.069,340.151,0,True,True,True,,training
3976,7,16,15,1,1,1,0,True,True,True,0.0,603.697,476.219,0,True,True,True,,training
3977,7,22,21,1,1,1,2,True,True,True,0.0,654.132,522.9759999999999,0,True,True,False,duplicate_route_stop_id,excluded
3978,7,11,10,1,1,1,0,True,True,True,0.0,466.967,333.38199999999995,0,True,True,True,,training
3979,7,18,17,1,1,1,0,True,True,True,0.0,606.497,444.74399999999997,0,True,True,True,,training
3980,7,15,14,1,1,1,0,True,True,True,0.0,514.142,343.56700000000006,0,True,True,True,,training
3981,7,15,14,1,1,1,0,True,True,True,0.0,561.252,389.462,0,True,True,True,,training
3982,7,14,12,1,1,1,2,True,True,True,0.0,608.84,428.732,0,True,True,False,duplicate_route_stop_id,excluded
3983,7,14,13,1,1,1,0,True,True,True,0.0,498.754,317.74,0,True,True,True,,training
3984,7,11,9,1,1,1,2,True,True,True,0.0,783.624,299.09700000000004,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3985,7,14,13,1,1,1,0,True,True,True,0.0,548.411,361.91999999999996,0,True,True,True,,training
3986,7,6,5,1,1,1,0,True,True,True,0.0,393.398,199.36900000000003,0,True,True,False,delivery_stops_lt_10,excluded
3987,7,9,8,1,1,1,2,True,True,True,0.0,571.459,429.12199999999996,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
3988,7,6,5,1,1,1,0,True,True,True,0.0,456.577,429.877,0,True,True,False,delivery_stops_lt_10,excluded
3989,7,12,11,1,1,1,0,True,True,True,0.0,533.079,320.6329999999999,0,True,True,True,,training
3990,7,10,9,1,1,1,0,True,True,True,0.0,464.307,250.29500000000002,0,True,True,False,delivery_stops_lt_10,excluded
3991,7,13,12,1,1,1,0,True,True,True,0.0,523.875,362.853,0,True,True,True,,training
3992,7,24,23,1,1,1,0,True,True,True,0.0,552.33,327.22400000000005,0,True,True,True,,training
3993,7,8,7,1,1,1,0,True,True,True,0.0,539.415,312.32399999999996,0,True,True,False,delivery_stops_lt_10,excluded
3994,7,13,12,1,1,1,0,True,True,True,0.0,586.494,356.091,0,True,True,True,,training
3995,7,11,10,1,1,1,0,True,True,True,0.0,599.182,366.045,0,True,True,True,,training
3996,7,17,15,1,1,1,2,True,True,True,0.0,547.562,313.59000000000003,0,True,True,False,duplicate_route_stop_id,excluded
3997,7,9,8,1,1,1,0,True,True,True,0.0,568.023,386.937,0,True,True,False,delivery_stops_lt_10,excluded
3998,7,7,6,1,1,1,0,True,True,True,0.0,472.289,290.436,0,True,True,False,delivery_stops_lt_10,excluded
3999,7,17,16,1,1,1,0,True,True,True,0.0,627.597,381.034,0,True,True,True,,training
4000,7,12,11,1,1,1,0,True,True,True,0.0,554.338,366.688,0,True,True,True,,training
4001,7,11,10,1,1,1,0,True,True,True,0.0,494.965,241.92999999999998,0,True,True,True,,training
4002,7,8,7,1,1,1,0,True,True,True,0.0,501.826,248.09400000000002,0,True,True,False,delivery_stops_lt_10,excluded
4003,7,8,6,1,1,1,2,True,True,True,0.0,576.382,321.87899999999996,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
4004,7,16,15,1,1,1,0,True,True,True,0.0,507.703,312.2,0,True,True,True,,training
4005,7,10,9,1,1,1,0,True,True,True,0.0,548.233,292.6479999999999,0,True,True,False,delivery_stops_lt_10,excluded
4006,7,18,17,1,1,1,0,True,True,True,0.0,597.366,341.60799999999995,0,True,True,True,,training
4007,7,12,11,1,1,1,0,True,True,True,0.0,529.273,333.38300000000004,0,True,True,True,,training
4008,7,3,2,1,1,1,0,True,True,True,0.0,227.021,149.831,0,True,True,False,delivery_stops_lt_10,excluded
4009,7,7,6,1,1,1,0,True,True,True,0.0,393.016,305.091,0,True,True,False,delivery_stops_lt_10,excluded
4010,7,13,12,1,1,1,0,True,True,True,0.0,597.252,325.21099999999996,0,True,True,True,,training
4011,7,7,5,1,1,1,2,True,True,True,0.0,374.557,280.273,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
4012,7,15,13,1,1,1,4,True,True,True,0.0,813.944,539.568,0,True,True,False,duplicate_route_stop_id,excluded
4013,7,16,14,1,1,1,2,True,True,True,0.0,635.817,359.733,0,True,True,False,duplicate_route_stop_id,excluded
4014,7,14,13,1,1,1,0,True,True,True,0.0,652.847,436.48199999999997,0,True,True,True,,training
4015,7,12,11,1,1,1,0,True,True,True,0.0,589.529,310.204,0,True,True,True,,training
4016,7,15,13,1,1,1,0,True,True,True,0.0,764.958,537.701,0,True,True,True,,training
4017,7,7,6,1,1,1,0,True,True,True,0.0,530.108,420.81299999999993,0,True,True,False,delivery_stops_lt_10,excluded
4018,7,9,8,1,1,1,0,True,True,True,0.0,698.909,466.16999999999996,0,True,True,False,delivery_stops_lt_10,excluded
4019,7,14,13,1,1,1,0,True,True,True,0.0,685.082,512.061,0,True,True,True,,training
4020,7,14,13,1,1,1,0,True,True,True,0.0,439.669,144.09999999999997,0,True,True,True,,training
4021,7,21,18,1,1,1,2,True,True,True,0.0,600.198,357.26099999999997,0,True,True,False,duplicate_route_stop_id,excluded
4022,7,12,10,1,1,1,0,True,True,True,0.0,452.685,326.9,0,True,True,True,,training
4023,7,14,13,1,1,1,0,True,True,True,0.0,574.847,268.98699999999997,0,True,True,True,,training
4024,7,18,17,1,1,1,0,True,True,True,0.0,851.406,600.3629999999999,0,True,True,True,,training
4025,7,6,5,1,1,1,0,True,True,True,0.0,466.306,206.591,0,True,True,False,delivery_stops_lt_10,excluded
4026,7,18,17,1,1,1,0,True,True,True,0.0,407.299,267.176,0,True,True,True,,training
4027,7,12,11,1,1,1,0,True,True,True,0.0,555.316,288.12100000000004,0,True,True,True,,training
4028,7,23,20,1,1,1,2,True,True,True,0.0,820.813,553.606,0,True,True,False,duplicate_route_stop_id,excluded
4029,7,12,11,1,1,1,0,True,True,True,0.0,411.752,263.175,0,True,True,True,,training
4030,7,5,3,1,1,1,2,True,True,True,0.0,449.869,300.35200000000003,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
4031,7,8,7,1,1,1,0,True,True,True,0.0,721.63,511.14099999999996,0,True,True,False,delivery_stops_lt_10,excluded
4032,7,5,4,1,1,1,0,True,True,True,0.0,435.279,268.22299999999996,0,True,True,False,delivery_stops_lt_10,excluded
4033,7,20,19,1,1,1,0,True,True,True,0.0,498.424,331.162,0,True,True,True,,training
4034,7,8,7,1,1,1,0,True,True,True,0.0,212.838,163.83499999999998,0,True,True,False,delivery_stops_lt_10,excluded
4035,7,7,6,1,1,1,0,True,True,True,0.0,515.084,286.0519999999999,0,True,True,False,delivery_stops_lt_10,excluded
4036,7,8,6,1,1,1,2,True,True,True,0.0,648.488,409.73100000000005,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
4037,7,8,6,1,1,1,0,True,True,True,0.0,688.785,448.22399999999993,0,True,True,False,delivery_stops_lt_10,excluded
4038,7,12,9,1,1,1,2,True,True,True,0.0,832.551,530.27,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
4039,7,9,7,1,1,1,2,True,True,True,0.0,646.817,394.86,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
4040,7,10,5,1,1,1,5,True,True,True,0.0,653.008,512.821,0,False,False,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
4041,7,11,9,1,1,1,2,True,True,True,0.0,563.48,118.548,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
4042,7,8,6,1,1,1,2,True,True,True,0.0,637.266,368.09099999999995,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
4043,7,4,1,1,1,1,0,True,True,True,0.0,624.994,295.25100000000003,0,False,False,False,delivery_stops_lt_10,excluded
4044,7,10,8,1,1,1,0,True,True,True,0.0,718.237,504.318,0,True,True,False,delivery_stops_lt_10,excluded
4045,7,18,17,1,1,1,0,True,True,True,0.0,875.149,530.4739999999999,0,True,True,True,,training
4046,7,7,6,1,1,1,0,True,True,True,0.0,768.311,479.17,0,True,True,False,delivery_stops_lt_10,excluded
4047,7,10,9,1,1,1,0,True,True,True,0.0,714.353,362.58699999999993,0,True,True,False,delivery_stops_lt_10,excluded
4048,7,13,11,1,1,1,2,True,True,True,0.0,744.192,444.58,0,True,True,False,duplicate_route_stop_id,excluded
4049,7,8,7,1,1,1,0,True,True,True,0.0,694.343,330.47399999999993,0,True,True,False,delivery_stops_lt_10,excluded
4050,7,4,2,1,1,1,0,True,True,True,1357.169,-1125.4140000000002,231.755,2,True,True,False,delivery_stops_lt_10;nonpositive_route_duration,excluded
4051,7,11,10,1,1,1,0,True,True,True,0.0,616.155,224.46499999999997,0,True,True,True,,training
4052,7,9,7,1,1,1,0,True,True,True,0.0,624.844,409.21900000000005,0,False,False,False,delivery_stops_lt_10,excluded
4053,7,6,1,1,1,1,0,True,True,True,0.0,632.341,193.474,0,False,False,False,delivery_stops_lt_10,excluded
4054,7,7,6,1,1,1,0,True,True,True,0.0,768.563,274.62,0,True,True,False,delivery_stops_lt_10,excluded
4055,7,11,10,1,1,1,0,True,True,True,0.0,838.953,343.11899999999997,0,True,True,True,,training
4056,7,4,3,1,1,1,0,True,True,True,0.0,330.922,0.0,0,False,False,False,delivery_stops_lt_10,excluded
4057,7,5,3,1,1,1,0,True,True,True,0.0,390.939,155.913,0,False,True,False,delivery_stops_lt_10,excluded
4058,7,9,6,1,1,1,0,True,True,True,0.0,330.95,0.0,0,False,False,False,delivery_stops_lt_10,excluded
4059,7,3,2,1,1,1,0,True,True,True,0.0,330.975,0.0,0,False,False,False,delivery_stops_lt_10,excluded
4060,7,5,3,1,1,1,2,True,True,True,0.0,941.855,250.79399999999998,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
4061,7,5,4,1,1,1,0,True,True,True,0.0,343.736,0.0,0,True,True,False,delivery_stops_lt_10,excluded
4062,7,15,10,1,1,1,2,True,True,True,1024.353,417.9469999999999,1442.3,4,True,True,False,duplicate_route_stop_id,excluded
4063,7,5,4,1,1,1,0,True,True,True,0.0,386.266,266.814,0,True,True,False,delivery_stops_lt_10,excluded
